Date,AAPL,AMZN,GDX,MSFT,SPY,^VIX
2017-07-14,142.8533172607422,1001.8099975585938,21.360254287719727,69.39176940917969,231.75088500976562,9.510000228881836
2017-07-17,143.35171508789062,1010.0399780273438,21.536623001098633,69.93522644042969,231.72256469726562,9.819999694824219
2017-07-18,143.8501434326172,1024.449951171875,21.693395614624023,69.88754272460938,231.84524536132812,9.890000343322754
2017-07-19,144.75112915039062,1026.8699951171875,21.73259162902832,70.42147827148438,233.1004638671875,9.789999961853027
2017-07-20,144.09934997558594,1028.699951171875,21.869766235351562,70.76471710205078,233.20425415039062,9.579999923706055
2017-07-21,144.03225708007812,1025.6700439453125,21.957950592041016,70.354736328125,232.9966583251953,9.359999656677246
2017-07-24,145.77671813964844,1038.949951171875,21.605209350585938,70.17359161376953,232.94003295898438,9.430000305175781
2017-07-25,146.39971923828125,1039.8699951171875,21.82077407836914,70.73612976074219,233.50628662109375,9.430000305175781
2017-07-26,147.08987426757812,1052.800048828125,22.379276275634766,70.60262298583984,233.51573181152344,9.600000381469727
2017-07-27,144.31024169921875,1046.0,22.114723205566406,69.75407409667969,233.2986297607422,10.109999656677246
2017-07-28,143.2942352294922,1020.0399780273438,22.447864532470703,69.63964080810547,233.02496337890625,10.289999961853027
2017-07-31,142.55616760253906,987.780029296875,22.398874282836914,69.31548309326172,232.89283752441406,10.260000228881836
2017-08-01,143.82139587402344,996.1900024414062,22.369476318359375,69.20108032226562,233.41192626953125,10.09000015258789
2017-08-02,150.61708068847656,995.8900146484375,22.31068992614746,68.8959732055664,233.52516174316406,10.279999732971191
2017-08-03,149.11224365234375,986.9199829101562,22.24209976196289,68.79109191894531,233.07215881347656,10.4399995803833
2017-08-04,149.89820861816406,987.5800170898438,21.869766235351562,69.29642486572266,233.4968719482422,10.029999732971191
2017-08-07,152.2177734375,992.27001953125,21.752187728881836,69.02945709228516,233.93096923828125,9.930000305175781
2017-08-08,153.43504333496094,989.8400268554688,21.801176071166992,69.40129852294922,233.35525512695312,10.960000038146973
2017-08-09,154.37435913085938,982.010009765625,22.14411735534668,69.09619140625,233.3458251953125,11.109999656677246
2017-08-10,149.45724487304688,956.9199829101562,22.61443519592285,68.08553314208984,230.05210876464844,16.040000915527344
2017-08-11,151.53573608398438,967.989990234375,22.683021545410156,69.12479400634766,230.39183044433594,15.510000228881836
2017-08-14,153.81626892089844,983.2999877929688,22.369476318359375,70.16404724121094,232.67575073242188,12.329999923706055
2017-08-15,155.5001983642578,982.739990234375,22.10492515563965,70.1832275390625,232.64744567871094,12.039999961853027
2017-08-16,154.874755859375,978.1799926757812,22.61443519592285,70.59539031982422,233.0532684326172,11.739999771118164
2017-08-17,151.9013671875,960.5700073242188,22.56544303894043,69.39723205566406,229.41976928710938,15.550000190734863
2017-08-18,151.55499267578125,958.469970703125,22.46746063232422,69.4834976196289,229.0611572265625,14.260000228881836
2017-08-21,151.2759246826172,953.2899780273438,22.83979606628418,69.15760040283203,229.2404327392578,13.1899995803833
2017-08-22,153.74891662597656,966.9000244140625,22.624235153198242,70.12571716308594,231.63760375976562,11.350000381469727
2017-08-23,153.9413299560547,958.0,22.790803909301758,69.70397186279297,230.80714416503906,12.25
2017-08-24,153.25814819335938,952.4500122070312,22.87898826599121,69.67520141601562,230.26918029785156,12.229999542236328
2017-08-25,153.82589721679688,945.260009765625,22.937776565551758,69.7998046875,230.80714416503906,11.279999732971191
2017-08-28,155.37510681152344,946.02001953125,23.770631790161133,69.80939483642578,230.8165740966797,11.319999694824219
2017-08-29,156.76077270507812,954.0599975585938,23.927404403686523,70.02027130126953,231.080810546875,11.699999809265137
2017-08-30,157.1841583251953,967.5900268554688,23.672649383544922,70.9404525756836,232.17555236816406,11.220000267028809
2017-08-31,157.8096160888672,980.5999755859375,24.22135353088379,71.6689453125,233.57235717773438,10.59000015258789
2017-09-01,157.8577423095703,978.25,24.28014373779297,70.87335968017578,233.9026641845703,10.130000114440918
2017-09-05,155.9620819091797,965.27001953125,24.799449920654297,70.55704498291016,232.22274780273438,12.229999542236328
2017-09-06,155.79849243164062,967.7999877929688,24.417320251464844,70.35575866699219,233.0155029296875,11.630000114440918
2017-09-07,155.17303466796875,979.469970703125,24.975820541381836,71.25676727294922,232.98721313476562,11.550000190734863
2017-09-08,152.64231872558594,965.9000244140625,24.730865478515625,70.91170501708984,232.71351623535156,12.119999885559082
2017-09-11,155.40399169921875,977.9600219726562,24.0645809173584,71.65934753417969,235.19561767578125,10.729999542236328
2017-09-12,154.7881622314453,982.5800170898438,24.17236328125,71.58267211914062,235.98837280273438,10.579999923706055
2017-09-13,153.6238250732422,999.5999755859375,23.7314395904541,72.09069061279297,236.1016387939453,10.5
2017-09-14,152.30551147460938,992.2100219726562,23.878416061401367,71.6689453125,236.02613830566406,10.4399995803833
2017-09-15,153.84512329101562,986.7899780273438,23.643253326416016,72.18653106689453,236.34385681152344,10.170000076293945
2017-09-18,152.68080139160156,974.1900024414062,23.25132179260254,72.04276275634766,236.84652709960938,10.149999618530273
2017-09-19,152.73854064941406,969.8599853515625,23.3689022064209,72.3111572265625,237.08364868164062,10.180000305175781
2017-09-20,150.178955078125,973.2100219726562,23.02596092224121,71.8318862915039,237.16900634765625,9.779999732971191
2017-09-21,147.60011291503906,964.6500244140625,22.741811752319336,71.13214874267578,236.53355407714844,9.670000076293945
2017-09-22,146.15672302246094,955.0999755859375,22.99656867980957,71.32386016845703,236.5809783935547,9.59000015258789
2017-09-25,144.8673095703125,939.7899780273438,23.349306106567383,70.2215576171875,236.09725952148438,10.210000038146973
2017-09-26,147.35952758789062,938.5999755859375,22.87898826599121,70.2215576171875,236.2395477294922,10.170000076293945
2017-09-27,148.40838623046875,950.8699951171875,22.5262508392334,70.78709411621094,237.15953063964844,9.869999885559082
2017-09-28,147.49427795410156,956.4000244140625,22.692821502685547,70.80626678466797,237.44406127929688,9.550000190734863
2017-09-29,148.30252075195312,961.3499755859375,22.496854782104492,71.40055084228516,238.27870178222656,9.510000228881836
2017-10-02,148.00425720214844,959.1900024414062,22.585039138793945,71.51556396484375,239.31251525878906,9.449999809265137
2017-10-03,148.64895629882812,957.0999755859375,22.810400009155273,71.18009185791016,239.82464599609375,9.510000228881836
2017-10-04,147.68670654296875,965.4500122070312,22.94757843017578,71.59225463867188,240.10923767089844,9.630000114440918
2017-10-05,149.52459716796875,980.8499755859375,22.751611709594727,72.81916046142578,241.5319061279297,9.1899995803833
2017-10-06,149.43798828125,989.5800170898438,23.114147186279297,72.84793090820312,241.25680541992188,9.649999618530273
2017-10-09,149.95761108398438,990.989990234375,23.26112174987793,73.12590026855469,240.85848999023438,10.329999923706055
2017-10-10,150.0153350830078,987.2000122070312,23.09455108642578,73.12590026855469,241.49392700195312,10.079999923706055
2017-10-11,150.64083862304688,995.0,23.319910049438477,73.25049591064453,241.8733367919922,9.850000381469727
2017-10-12,150.11160278320312,1000.9299926757812,23.241525650024414,73.92145538330078,241.5128936767578,9.90999984741211
2017-10-13,151.06423950195312,1002.9400024414062,23.35910415649414,74.276123046875,241.80694580078125,9.609999656677246
2017-10-16,153.84512329101562,1006.3400268554688,22.98676872253418,74.42948150634766,242.12940979003906,9.90999984741211
2017-10-17,154.41285705566406,1009.1300048828125,22.94757843017578,74.3719711303711,242.3001251220703,10.3100004196167
2017-10-18,153.72967529296875,997.0,22.859392166137695,74.39114379882812,242.5372314453125,10.069999694824219
2017-10-19,150.0923309326172,986.6099853515625,22.967174530029297,74.6787109375,242.60362243652344,10.050000190734863
2017-10-20,150.35215759277344,982.9099731445312,22.761409759521484,75.5413818359375,243.85556030273438,9.970000267028809
2017-10-23,150.27517700195312,966.2999877929688,22.67322540283203,75.56055450439453,242.90711975097656,11.069999694824219
2017-10-24,151.17007446289062,975.9000244140625,22.487056732177734,75.58930206298828,243.33392333984375,11.15999984741211
2017-10-25,150.50611877441406,972.9099731445312,22.369476318359375,75.36885070800781,242.12940979003906,11.229999542236328
2017-10-26,151.4683380126953,972.4299926757812,21.97754669189453,75.49343872070312,242.44239807128906,11.300000190734863
2017-10-27,156.8954620361328,1100.949951171875,22.114723205566406,80.33399963378906,244.4246368408203,9.800000190734863
2017-10-30,160.4269561767578,1110.8499755859375,22.300891876220703,80.41068267822266,243.51412963867188,10.5
2017-10-31,162.65936279296875,1105.280029296875,22.02653694152832,79.73013305664062,243.8934783935547,10.180000305175781
2017-11-01,160.5905303955078,1103.6800537109375,22.02653694152832,79.73013305664062,244.21597290039062,10.199999809265137
2017-11-02,161.76449584960938,1094.219970703125,22.124521255493164,80.56405639648438,244.3108367919922,9.930000305175781
2017-11-03,165.98878479003906,1111.5999755859375,21.97754669189453,80.65031433105469,245.1265106201172,9.140000343322754
2017-11-06,167.67271423339844,1120.6600341796875,22.447864532470703,80.96664428710938,245.50588989257812,9.399999618530273
2017-11-07,168.21156311035156,1123.1700439453125,22.271493911743164,80.77491760253906,245.3351593017578,9.890000343322754
2017-11-08,169.5876007080078,1132.8800048828125,22.428268432617188,81.05289459228516,245.75244140625,9.779999732971191
2017-11-09,169.24119567871094,1129.1300048828125,22.34988021850586,80.60237884521484,244.86094665527344,10.5
2017-11-10,168.68106079101562,1125.3499755859375,22.065732955932617,80.39152526855469,244.7850341796875,11.289999961853027
2017-11-13,168.00506591796875,1129.1700439453125,22.10492515563965,80.44902801513672,245.01268005371094,11.5
2017-11-14,165.46524047851562,1136.8399658203125,22.134319305419922,80.56405639648438,244.44361877441406,11.59000015258789
2017-11-15,163.28271484375,1126.68994140625,22.19310760498047,79.9378890991211,243.22012329101562,13.130000114440918
2017-11-16,165.23348999023438,1137.2900390625,22.14411735534668,80.1498031616211,245.28775024414062,11.760000228881836
2017-11-17,164.3160400390625,1129.8800048828125,22.330286026000977,79.379150390625,244.56689453125,11.430000305175781
2017-11-20,164.1519012451172,1126.31005859375,22.085329055786133,79.5043716430664,244.9842071533203,10.649999618530273
2017-11-21,167.2035369873047,1139.489990234375,22.261695861816406,80.65074920654297,246.58709716796875,9.729999542236328
2017-11-22,168.96112060546875,1156.1600341796875,22.45766258239746,80.06312561035156,246.36900329589844,9.880000114440918
2017-11-24,168.97079467773438,1186.0,22.369476318359375,80.20761108398438,246.93801879882812,9.670000076293945
2017-11-27,168.12095642089844,1195.8299560546875,22.585039138793945,80.79525756835938,246.81472778320312,9.869999885559082
2017-11-28,167.1359405517578,1193.5999755859375,22.46746063232422,81.76822662353516,249.31863403320312,10.029999732971191
2017-11-29,163.6690673828125,1161.27001953125,22.046133041381836,80.28467559814453,249.1669158935547,10.699999809265137
2017-11-30,165.957763671875,1176.75,22.016740798950195,81.0842514038086,251.34832763671875,11.279999732971191
2017-12-01,165.18519592285156,1162.3499755859375,22.03633689880371,81.17095184326172,250.82667541503906,11.430000305175781
2017-12-04,163.97804260253906,1133.949951171875,21.752187728881836,78.10755157470703,250.523193359375,11.680000305175781
2017-12-05,163.82351684570312,1141.5699462890625,21.526826858520508,78.59883117675781,249.62213134765625,11.329999923706055
2017-12-06,163.21514892578125,1152.3499755859375,21.252473831176758,79.74520874023438,249.6696014404297,11.020000457763672
2017-12-07,163.51454162597656,1159.7900390625,21.144691467285156,79.46583557128906,250.45677185058594,10.15999984741211
2017-12-08,163.56277465820312,1162.0,21.24267578125,81.07462310791016,251.8225860595703,9.579999923706055
2017-12-11,166.74964904785156,1168.9200439453125,21.07610511779785,82.10539245605469,252.581298828125,9.34000015258789
2017-12-12,165.81289672851562,1165.0799560546875,20.98792266845703,82.44255828857422,253.0270538330078,9.920000076293945
2017-12-13,166.3633575439453,1164.1300048828125,21.71299171447754,82.22099304199219,252.9986572265625,10.180000305175781
2017-12-14,166.31507873535156,1174.260009765625,21.62480926513672,81.5851821899414,251.96485900878906,10.489999771118164
2017-12-15,168.00506591796875,1179.1400146484375,21.546422958374023,83.66600036621094,254.0630645751953,9.420000076293945
2017-12-18,170.37107849121094,1190.5799560546875,21.8881778717041,83.2132339477539,255.6741180419922,9.529999732971191
2017-12-19,168.55551147460938,1187.3800048828125,21.858545303344727,82.68340301513672,254.6922149658203,10.029999732971191
2017-12-20,168.37203979492188,1177.6199951171875,22.22400665283203,82.38477325439453,254.55873107910156,9.720000267028809
2017-12-21,169.00942993164062,1174.760009765625,22.352413177490234,82.3655014038086,255.08303833007812,9.619999885559082
2017-12-22,169.00942993164062,1168.3599853515625,22.609224319458008,82.37511444091797,255.0163116455078,9.899999618530273
2017-12-26,164.7216796875,1176.760009765625,22.915422439575195,82.2691650390625,254.71128845214844,10.25
2017-12-27,164.75064086914062,1182.260009765625,22.875911712646484,82.56778717041016,254.83517456054688,10.470000267028809
2017-12-28,165.2141876220703,1186.0999755859375,22.915422439575195,82.57742309570312,255.3595428466797,10.180000305175781
2017-12-29,163.42759704589844,1169.469970703125,22.954931259155273,82.40403747558594,254.39669799804688,11.039999961853027
2018-01-02,166.3537139892578,1189.010009765625,23.527816772460938,82.79899597167969,256.21746826171875,9.770000457763672
2018-01-03,166.32472229003906,1204.199951171875,23.2808837890625,83.184326171875,257.8381042480469,9.149999618530273
2018-01-04,167.0972900390625,1209.5899658203125,23.42904281616211,83.91647338867188,258.9248352050781,9.220000267028809
2018-01-05,168.99974060058594,1229.1400146484375,23.379657745361328,84.9568862915039,260.6502990722656,9.220000267028809
2018-01-08,168.37203979492188,1246.8699951171875,23.13272476196289,85.04357147216797,261.1269836425781,9.520000457763672
2018-01-09,168.35272216796875,1252.699951171875,22.826526641845703,84.98578643798828,261.718017578125,10.079999923706055
2018-01-10,168.31410217285156,1254.3299560546875,22.964807510375977,84.60044860839844,261.3175964355469,9.819999694824219
2018-01-11,169.27015686035156,1276.6800537109375,23.093212127685547,84.85090637207031,263.2241516113281,9.880000114440918
2018-01-12,171.0181121826172,1305.199951171875,23.715486526489258,86.31517791748047,264.940185546875,10.15999984741211
2018-01-16,170.1489715576172,1304.8599853515625,24.07107162475586,85.11100769042969,264.0345153808594,11.65999984741211
2018-01-17,172.95921325683594,1295.0,23.646345138549805,86.83537292480469,266.5511474609375,11.90999984741211
2018-01-18,173.1136932373047,1293.3199462890625,23.320392608642578,86.79685974121094,266.10321044921875,12.220000267028809
2018-01-19,172.3411407470703,1294.5799560546875,23.359901428222656,86.70052337646484,267.3138427734375,11.270000457763672
2018-01-22,170.9311981201172,1327.31005859375,23.419164657592773,88.2514877319336,269.48736572265625,11.029999732971191
2018-01-23,170.9698028564453,1362.5400390625,23.80438232421875,88.53087615966797,270.059326171875,11.100000381469727
2018-01-24,168.24652099609375,1357.510009765625,24.298250198364258,88.45378875732422,269.9544677734375,11.470000267028809
2018-01-25,165.24313354492188,1377.949951171875,23.834012985229492,88.94511413574219,270.06890869140625,11.579999923706055
2018-01-26,165.62940979003906,1402.050048828125,24.051315307617188,90.61167907714844,273.1956481933594,11.079999923706055
2018-01-29,162.20114135742188,1417.6800537109375,23.38953399658203,90.476806640625,271.3844299316406,13.84000015258789
